2024.01.30 22:41:17 INFO  Started: Metals version 1.2.0 in folders 'C:\Users\shash\Downloads\Big Data' for client Visual Studio Code 1.85.1.
2024.03.03 21:39:18 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:20 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:20 ERROR Timeout waiting for 'build/initialize' response
2024.03.03 21:39:20 ERROR Failed to connect with build server, no functionality will work.
java.util.concurrent.TimeoutException
	at java.util.concurrent.CompletableFuture.timedGet(CompletableFuture.java:1892)
	at java.util.concurrent.CompletableFuture.get(CompletableFuture.java:2027)
	at scala.meta.internal.metals.BuildServerConnection$.initialize(BuildServerConnection.scala:677)
	at scala.meta.internal.metals.BuildServerConnection$.$anonfun$fromSockets$1(BuildServerConnection.scala:560)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.03 21:39:23 WARN  no build target for: D:\Big Data\test1.scala
Mar 03, 2024 9:39:26 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 695
2024.03.03 21:39:27 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:28 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:30 WARN  no build target for: D:\Big Data\test1.scala
Mar 03, 2024 9:39:38 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 744
2024.03.03 21:39:38 WARN  no build target for: D:\Big Data\test1.scala
Mar 03, 2024 9:39:39 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 758
2024.03.03 21:39:47 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:48 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:53 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:39:58 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:40:00 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:40:02 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:40:03 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:24 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:27 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:29 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:31 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:32 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:36 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:42:38 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:08 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:09 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:12 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:25 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:26 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:28 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:33 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:43:35 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:44:22 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:44:26 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:44:29 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:44:49 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:44:51 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 21:44:53 WARN  no build target for: D:\Big Data\test1.scala
2024.03.03 23:28:17 INFO  Shutting down server
2024.03.03 23:28:17 INFO  shutting down Metals
2024.03.03 23:28:17 INFO  Exiting server
2024.03.04 19:34:01 INFO  Started: Metals version 1.2.2 in folders 'D:\Big Data' for client Visual Studio Code 1.87.0.
19:34:01.952 [pool-1-thread-1] INFO org.flywaydb.core.internal.license.VersionPrinter -- Flyway Community Edition 9.22.3 by Redgate
19:34:01.954 [pool-1-thread-1] INFO org.flywaydb.core.internal.license.VersionPrinter -- See release notes here: https://rd.gt/416ObMi
19:34:01.954 [pool-1-thread-1] INFO org.flywaydb.core.internal.license.VersionPrinter -- 
19:34:01.956 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Scanning for classpath resources at 'classpath:db/callback' ...
19:34:01.956 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Determining location urls for classpath:db/callback using ClassLoader jdk.internal.loader.ClassLoaders$AppClassLoader@30946e09 ...
19:34:01.956 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Unable to resolve location classpath:db/callback.
19:34:01.956 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Scanning for classpath resources at 'classpath:db/migration' ...
19:34:01.956 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Determining location urls for classpath:db/migration using ClassLoader jdk.internal.loader.ClassLoaders$AppClassLoader@30946e09 ...
19:34:01.957 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Scanning URL: jar:file:/C:/Users/shash/AppData/Local/Coursier/cache/v1/https/repo1.maven.org/maven2/org/scalameta/metals_2.13/1.2.2/metals_2.13-1.2.2.jar!/db/migration
19:34:01.960 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Found resource: db/migration/
19:34:01.960 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Found resource: db/migration/V1__Create_tables.sql
19:34:01.960 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Found resource: db/migration/V2__Server_discovery.sql
19:34:01.960 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Found resource: db/migration/V3__Jar_symbols.sql
19:34:01.960 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Found resource: db/migration/V4__Fingerprints.sql
19:34:01.960 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.classpath.ClassPathScanner -- Scanning for classes at classpath:db/migration
19:34:01.963 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/ (filename: )
19:34:01.963 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.resource.ResourceNameValidator -- Validating V2__Server_discovery.sql
19:34:01.964 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.resource.ResourceNameValidator -- Validating V1__Create_tables.sql
19:34:01.964 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.resource.ResourceNameValidator -- Validating V4__Fingerprints.sql
19:34:01.965 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.resource.ResourceNameValidator -- Validating V3__Jar_symbols.sql
19:34:02.085 [pool-1-thread-1] INFO org.flywaydb.core.FlywayExecutor -- Database: jdbc:h2:file:D:\Big Data\.metals\metals (H2 2.2)
19:34:02.085 [pool-1-thread-1] DEBUG org.flywaydb.core.FlywayExecutor -- Driver: H2 JDBC Driver 2.2.224 (2023-09-17)
19:34:02.085 [pool-1-thread-1] DEBUG org.flywaydb.core.FlywayExecutor -- DDL Transactions Supported: false
19:34:02.086 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.schemahistory.SchemaHistoryFactory -- Schemas: 
19:34:02.086 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.schemahistory.SchemaHistoryFactory -- Default schema: null
19:34:02.090 [pool-1-thread-1] WARN org.flywaydb.core.internal.database.base.Database -- Flyway upgrade recommended: H2 2.2.224 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.220.
19:34:02.091 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.callback.SqlScriptCallbackFactory -- Scanning for SQL callbacks ...
19:34:02.091 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/ (filename: )
19:34:02.099 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.command.DbValidate -- Validating migrations ...
19:34:02.103 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/ (filename: )
19:34:02.113 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V2__Server_discovery.sql (filename: V2__Server_discovery.sql)
19:34:02.113 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V1__Create_tables.sql (filename: V1__Create_tables.sql)
19:34:02.113 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V4__Fingerprints.sql (filename: V4__Fingerprints.sql)
19:34:02.113 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V3__Jar_symbols.sql (filename: V3__Jar_symbols.sql)
19:34:02.113 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/ (filename: )
19:34:02.114 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V2__Server_discovery.sql (filename: V2__Server_discovery.sql)
19:34:02.114 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V1__Create_tables.sql (filename: V1__Create_tables.sql)
19:34:02.114 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V4__Fingerprints.sql (filename: V4__Fingerprints.sql)
19:34:02.114 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V3__Jar_symbols.sql (filename: V3__Jar_symbols.sql)
19:34:02.114 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/ (filename: )
19:34:02.125 [pool-1-thread-1] INFO org.flywaydb.core.internal.command.DbValidate -- Successfully validated 4 migrations (execution time 00:00.024s)
19:34:02.127 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.command.DbSchemas -- Skipping creation of existing schema: "PUBLIC"
19:34:02.132 [pool-1-thread-1] INFO org.flywaydb.core.internal.command.DbMigrate -- Current version of schema "PUBLIC": 4
19:34:02.137 [pool-1-thread-1] INFO org.flywaydb.core.internal.command.DbMigrate -- Schema "PUBLIC" is up to date. No migration necessary.
19:34:02.348 [pool-1-thread-1] DEBUG org.flywaydb.core.FlywayExecutor -- Memory usage: 48 of 100M
2024.03.04 19:34:02 INFO  Attempting to connect to the build server...
2024.03.04 19:34:02 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 19:34:03 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 19:34:03 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 19:34:03 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 19:34:03 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 19:34:13 INFO  no build target found for D:\Big Data\test1.scala. Using presentation compiler with project's scala-library version: 3.3.1
Mar 04, 2024 7:34:14 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 7
2024.03.04 19:34:14 WARN  no build target for: D:\Big Data\test1.scala
Mar 04, 2024 7:34:14 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 12
Mar 04, 2024 7:34:14 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 14
Mar 04, 2024 7:34:14 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 16
2024.03.04 19:34:14 WARN  no build target for: D:\Big Data\test1.scala
Mar 04, 2024 7:34:15 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 20
2024.03.04 19:34:15 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:34:15 WARN  no build target for: D:\Big Data\test1.scala
Mar 04, 2024 7:34:15 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 35
2024.03.04 19:34:15 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:34:18 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test1.scala
2024.03.04 19:34:40 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:34:45 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:34:48 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:34:55 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:34:56 WARN  no build target for: D:\Big Data\test1.scala
Mar 04, 2024 7:34:59 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 183
2024.03.04 19:35:00 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:03 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 19:35:03 WARN  Retrying connection to the build server scala-cli
2024.03.04 19:35:03 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 19:35:03 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 19:35:03 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 19:35:03 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 19:35:03 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 19:35:04 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:06 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:09 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:11 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:12 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:14 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:24 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:28 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:32 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:33 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:36 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:38 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:44 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:49 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:52 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:35:56 WARN  no build target for: D:\Big Data\test1.scala
Mar 04, 2024 7:35:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 518
2024.03.04 19:36:03 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 19:36:03 WARN  Retrying connection to the build server scala-cli
2024.03.04 19:36:03 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 19:36:03 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 19:36:03 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 19:36:03 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 19:36:03 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 19:36:07 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:11 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:12 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:16 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:20 WARN  no build target for: D:\Big Data\test1.scala
Mar 04, 2024 7:36:21 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 695
2024.03.04 19:36:22 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:25 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:27 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test1.scala
2024.03.04 19:36:28 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:28 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test1.scala
2024.03.04 19:36:31 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:32 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:38 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:42 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:44 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:47 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:50 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:52 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:54 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:36:57 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:03 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 19:37:03 WARN  Retrying connection to the build server scala-cli
2024.03.04 19:37:03 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 19:37:03 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 19:37:03 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 19:37:03 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 19:37:03 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 19:37:08 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:11 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:19 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:30 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:32 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:36 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:40 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:43 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:47 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:51 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:52 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:37:57 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:38:02 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:38:03 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 19:38:03 WARN  Retrying connection to the build server scala-cli
2024.03.04 19:38:03 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 19:38:03 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 19:38:03 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 19:38:03 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 19:38:03 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 19:38:31 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:38:53 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:38:58 WARN  no build target for: D:\Big Data\test1.scala
2024.03.04 19:39:03 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 19:39:03 WARN  Retrying connection to the build server scala-cli
2024.03.04 19:39:03 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 19:39:03 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 19:39:03 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 19:39:03 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 19:39:03 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 19:39:43 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test2.scala
2024.03.04 19:39:46 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test2.scala
2024.03.04 19:39:46 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test2.scala
2024.03.04 19:39:47 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test2.scala
2024.03.04 19:39:48 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:39:48 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test2.scala
2024.03.04 19:39:49 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/test2.scala
2024.03.04 19:39:50 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:39:57 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:39:59 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:40:02 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:40:03 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 19:40:03 ERROR Failed to connect with build server, no functionality will work.
java.util.concurrent.TimeoutException
	at java.util.concurrent.CompletableFuture.timedGet(CompletableFuture.java:1892)
	at java.util.concurrent.CompletableFuture.get(CompletableFuture.java:2027)
	at scala.meta.internal.metals.BuildServerConnection$.initialize(BuildServerConnection.scala:677)
	at scala.meta.internal.metals.BuildServerConnection$.$anonfun$fromSockets$1(BuildServerConnection.scala:560)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 19:40:05 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:40:08 WARN  no build target for: D:\Big Data\test2.scala
Mar 04, 2024 7:40:23 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1432
2024.03.04 19:40:24 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:40:25 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:41:00 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:41:02 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:41:06 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:41:09 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:42:19 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:42:20 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:42:22 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:42:36 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:35 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:37 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:39 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:42 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:49 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:51 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:43:53 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:44:14 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:44:17 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:44:18 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:44:24 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:44:52 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:45:05 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:45:07 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:45:08 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:45:12 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:09 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:15 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:20 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:24 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:34 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:36 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:38 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:40 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:46 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:48 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:50 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:46:56 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:47:04 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:47:06 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:47:09 WARN  no build target for: D:\Big Data\test2.scala
2024.03.04 19:47:38 WARN  no build target for: D:\Big Data\test2.scala
